x0,x1,x2,y,x3,x4,x5,x6,x7
A0,A0,A0,100,30,0.31,4,233,404.57142857142856
A2,A48,A1,140,5,0.05,1,0,268.7142857142857
A0,A5,A1,39,2,1.45,2,0,410.57142857142856
A0,A55,A0,175,30,0.55,1,0,403.0
A0,A0,A0,295,2,1.0,3,354,429.85714285714283
A0,A6,A1,60,1,1.67,1,0,427.2857142857143
A2,A23,A0,239,30,,121,352,
A1,A9,A1,100,1,0.68,3,90,426.0
A0,A108,A2,22,5,,12,0,
A1,A198,A1,225,1,0.92,1,364,430.85714285714283
A2,A2,A1,48,1,1.09,4,176,429.57142857142856
A2,A3,A0,91,1,,1,50,
A0,A12,A1,57,1,0.17,1,0,335.57142857142856
A2,A23,A0,130,30,0.15,31,331,428.7142857142857
A2,A23,A2,100,1,0.24,1,363,401.85714285714283
A0,A0,A0,170,2,5.54,1,10,431.14285714285717
A0,A21,A0,139,2,0.45,1,188,288.0
A2,A74,A0,195,4,1.19,2,280,429.2857142857143
A0,A5,A0,700,1,0.13,3,322,307.2857142857143
A3,A83,A1,200,3,,1,83,
A3,A202,A0,425,5,,1,363,
,A9,A1,120,2,4.12,2,268,430.42857142857144
A1,A98,A0,59,1,2.79,1,346,431.85714285714283
A0,A5,A0,140,6,0.53,1,11,422.7142857142857
A2,A23,A1,200,3,,1,0,
A3,A187,A1,40,2,5.01,2,291,431.42857142857144
A0,A42,A0,125,2,6.0,2,241,431.57142857142856
A1,A106,A0,99,1,5.73,1,231,431.42857142857144
A2,A7,A1,118,1,0.17,3,0,360.7142857142857
A2,A2,A1,45,1,0.08,1,0,330.0
A0,A101,A1,60,2,2.49,2,86,428.7142857142857
A0,A39,A1,50,3,,1,129,
A0,A21,A0,150,7,,1,0,
A2,A7,A1,133,2,0.05,1,0,348.85714285714283
A0,A0,A1,85,2,0.8,1,221,393.0
A3,A58,A1,60,2,3.36,4,30,431.85714285714283
A0,A72,A0,200,2,0.05,1,0,278.0
A2,A36,A1,75,2,0.02,1,0,159.42857142857142
A2,A10,A0,170,5,3.13,1,0,426.7142857142857
A2,A10,A1,899,2,0.06,12,365,297.57142857142856
A0,A5,A1,99,5,0.16,1,0,405.2857142857143
A0,A114,A1,40,1,4.21,3,222,430.42857142857144
A1,A28,A0,150,6,2.27,7,343,423.42857142857144
A2,A45,A0,260,6,0.25,1,0,404.14285714285717
A1,A144,A1,150,1,0.05,1,0,282.0
A0,A0,A0,795,2,1.0,3,298,428.57142857142856
A2,A13,A1,180,3,2.6,1,0,430.57142857142856
A2,A8,A1,50,1,0.02,1,0,248.0
A1,A28,A1,48,2,2.28,10,360,431.0
A2,A3,A0,135,2,1.92,2,328,428.42857142857144
A2,A19,A0,229,29,,96,220,
A1,A122,A1,69,3,2.16,9,348,429.7142857142857
A2,A23,A0,120,30,0.35,20,342,430.85714285714283
A1,A52,A1,55,1,6.0,1,17,430.7142857142857
A0,A5,A0,175,4,0.5,1,0,336.14285714285717
A0,A4,A1,80,2,0.33,1,0,231.0
A2,A45,A0,130,3,0.64,1,0,414.0
A2,A35,A0,164,5,,1,0,
A1,A53,A2,60,7,,1,362,
A0,A5,A1,60,1,7.96,4,301,431.7142857142857
A0,A31,A0,185,2,0.07,1,0,289.85714285714283
A2,A7,A0,975,4,0.64,1,164,424.7142857142857
A0,A6,A1,98,2,2.0,1,55,428.14285714285717
A0,A5,A1,38,2,1.35,3,126,430.14285714285717
A0,A5,A1,69,2,0.95,7,66,431.14285714285717
A0,A26,A1,30,30,0.05,1,0,352.85714285714283
A2,A3,A1,138,3,1.0,2,65,431.2857142857143
A1,A75,A0,100,1,4.0,1,78,431.0
A2,A10,A0,103,6,,1,0,
A0,A5,A1,70,4,0.22,4,189,405.2857142857143
A0,A0,A0,200,90,0.4,1,364,392.85714285714283
A0,A0,A0,74,1,0.02,2,27,248.85714285714286
A2,A23,A0,160,45,0.63,12,365,425.2857142857143
A2,A36,A0,125,2,0.9,1,199,431.14285714285717
A2,A7,A0,169,5,0.75,1,249,431.0
A0,A42,A2,40,1,3.0,6,350,431.7142857142857
A2,A8,A0,101,2,0.45,1,0,405.14285714285717
A0,A21,A1,91,4,2.82,1,113,427.0
A4,A203,A0,85,2,3.33,1,66,430.0
A0,A42,A0,189,8,0.58,1,271,429.7142857142857
A2,A8,A0,120,10,0.13,1,0,301.2857142857143
A0,A0,A0,250,4,0.7,1,156,431.0
A1,A73,A1,70,1,0.36,2,0,386.57142857142856
A2,A80,A0,750,1,1.07,1,345,430.85714285714283
,A49,A1,55,30,,2,364,
A1,A52,A0,250,2,,1,354,
A2,A80,A0,250,30,0.06,1,310,397.85714285714283
A2,A36,A1,145,2,3.07,1,59,429.85714285714283
A2,A8,A1,300,6,0.01,1,0,110.0
A2,A23,A0,428,3,1.0,1,244,431.0
A0,A6,A1,45,3,1.04,1,16,430.14285714285717
A0,A49,A1,150,2,0.1,2,362,388.14285714285717
A0,A5,A0,170,5,1.44,1,82,431.2857142857143
A0,A0,A1,98,2,0.09,4,0,402.14285714285717
A0,A5,A0,250,4,0.13,1,333,337.85714285714283
A2,A7,A0,220,2,1.27,1,305,429.42857142857144
A1,A77,A1,180,1,0.39,3,88,426.0
A0,A6,A1,199,4,0.07,1,179,318.85714285714283
A0,A21,A1,50,2,0.55,2,27,428.57142857142856
A2,A45,A0,99,30,0.18,15,327,405.0
A0,A5,A0,155,2,4.06,3,262,429.2857142857143
A0,A0,A1,60,6,0.14,2,254,383.0
A0,A0,A1,65,4,0.04,1,0,399.14285714285717
A2,A36,A1,76,2,3.33,1,11,423.2857142857143
A0,A108,A0,175,1,3.07,1,276,429.14285714285717
A2,A10,A0,345,7,,1,227,
A2,A45,A0,150,5,0.76,1,25,414.7142857142857
A0,A6,A1,40,1,0.03,1,0,274.57142857142856
A0,A26,A0,125,9,0.24,1,0,282.2857142857143
A2,A7,A1,135,1,0.12,1,0,266.7142857142857
A2,A45,A0,116,30,0.05,29,333,296.14285714285717
A1,A100,A1,89,2,1.73,2,24,430.85714285714283
A1,A52,A0,169,3,,1,151,
A2,A23,A0,175,1,,1,0,
A0,A6,A1,48,1,0.73,5,166,420.85714285714283
A2,A10,A0,290,7,,1,199,
A0,A6,A1,65,5,0.02,1,169,218.0
A2,A23,A0,300,4,0.14,1,5,378.57142857142856
A2,A45,A2,80,1,,1,0,
A2,A10,A0,400,1,,1,0,
A0,A6,A1,37,2,0.25,2,0,350.7142857142857
A0,A110,A1,65,2,0.42,2,270,422.85714285714283
A0,A5,A0,109,5,0.04,2,0,270.7142857142857
,A17,A0,200,1,,1,87,
A0,A114,A1,85,2,2.71,2,61,430.85714285714283
A2,A13,A1,79,1,4.16,4,1,431.42857142857144
A3,A79,A1,42,2,4.11,5,311,424.85714285714283
A2,A8,A0,130,2,2.81,1,27,431.57142857142856
A2,A23,A1,145,2,4.25,2,256,429.57142857142856
,A49,A1,38,7,1.7,13,296,428.57142857142856
A2,A19,A0,229,30,,121,184,
A0,A5,A0,145,3,3.79,1,219,429.14285714285717
A2,A8,A0,125,7,0.17,1,1,421.0
A0,A5,A1,60,2,0.54,2,189,424.2857142857143
A2,A7,A1,72,4,1.56,1,83,427.85714285714283
A0,A39,A0,150,3,3.0,1,0,430.85714285714283
,A0,A0,249,6,1.46,1,0,400.57142857142856
A0,A24,A1,59,8,0.33,1,109,426.57142857142856
A0,A6,A1,65,21,,1,0,
A2,A23,A0,99,1,2.9,1,1,430.57142857142856
A2,A3,A0,102,2,1.21,1,293,430.2857142857143
A1,A52,A1,120,5,0.05,2,351,353.85714285714283
A3,A154,A0,125,3,1.59,1,6,427.7142857142857
A2,A3,A0,155,4,1.05,1,0,420.7142857142857
A2,A36,A1,99,3,0.96,2,127,428.7142857142857
A2,A13,A1,99,20,0.42,2,125,417.85714285714283
A0,A110,A1,88,2,0.26,1,180,430.57142857142856
,A10,A1,250,3,,1,5,
A0,A5,A2,37,30,0.21,10,342,406.85714285714283
A2,A3,A0,750,3,,1,87,
A2,A2,A1,33,1,,2,0,
A2,A10,A1,587,1,0.16,1,365,392.2857142857143
A0,A0,A0,200,4,0.42,2,0,395.42857142857144
A1,A28,A0,99,1,5.97,1,7,430.0
A0,A0,A1,60,1,0.05,1,0,243.0
A0,A72,A0,175,3,0.47,1,0,424.85714285714283
A0,A0,A1,85,2,0.22,2,40,387.85714285714283
A0,A6,A1,100,1,,1,0,
A1,A9,A0,275,2,,1,0,
A2,A8,A1,200,1,,1,0,
A1,A52,A1,63,2,0.31,1,0,334.0
A0,A40,A0,100,5,,1,0,
A2,A45,A1,65,1,4.18,1,19,428.42857142857144
A0,A0,A0,123,3,0.61,1,0,347.2857142857143
A2,A13,A0,95,5,0.08,1,0,379.57142857142856
A0,A78,A1,500,30,,2,173,
A2,A85,A1,70,1,2.59,1,73,427.14285714285717
A0,A51,A0,102,2,,1,36,
A0,A5,A0,150,2,2.55,1,144,429.85714285714283
A2,A36,A0,120,2,2.06,1,6,428.14285714285717
A1,A73,A0,93,1,2.45,2,181,430.2857142857143
A1,A73,A0,150,4,2.65,1,175,430.85714285714283
A0,A5,A1,170,2,,1,164,
A1,A1,A1,65,1,1.48,6,365,423.85714285714283
A2,A36,A0,113,14,0.27,3,253,243.28571428571428
A4,A168,A0,130,2,1.41,1,174,430.85714285714283
A0,A26,A0,175,2,4.0,2,168,431.85714285714283
A0,A29,A1,120,7,,1,362,
A1,A136,A0,100,1,6.0,2,77,431.85714285714283
A1,A73,A0,85,2,0.68,1,0,405.85714285714283
A2,A74,A0,128,6,0.3,1,0,354.7142857142857
A2,A69,A0,195,30,0.19,1,34,426.57142857142856
A0,A5,A2,36,1,0.82,34,365,422.85714285714283
A2,A2,A1,33,3,0.17,1,0,407.42857142857144
A2,A19,A0,184,30,,232,180,
A2,A13,A0,180,4,0.37,1,0,381.85714285714283
A3,A163,A2,40,1,1.82,1,141,429.85714285714283
A1,A52,A1,125,2,2.34,1,90,430.85714285714283
A2,A13,A0,200,30,0.21,1,271,427.42857142857144
A0,A6,A1,69,2,3.75,1,131,430.2857142857143
A1,A77,A1,39,3,1.22,1,0,381.14285714285717
A3,A184,A0,450,2,0.06,2,342,357.42857142857144
A2,A69,A0,179,1,0.57,33,348,424.57142857142856
A0,A12,A0,75,1,,1,0,
A2,A44,A0,177,29,0.85,327,354,426.57142857142856
A2,A10,A1,90,12,,1,70,
A2,A17,A0,200,2,0.19,1,0,275.2857142857143
A0,A21,A0,172,2,1.61,2,281,428.7142857142857
A2,A13,A1,47,30,0.31,10,342,426.14285714285717
A0,A39,A1,70,3,0.24,5,267,404.42857142857144
A2,A7,A1,52,14,0.61,1,0,415.57142857142856
A0,A6,A1,40,30,0.13,3,54,399.42857142857144
A2,A32,A1,125,1,1.63,1,0,403.85714285714283
A0,A6,A1,130,1,,1,83,
A1,A73,A1,75,1,0.82,1,3,423.7142857142857
A2,A8,A1,125,1,0.05,1,0,248.28571428571428
A0,A12,A0,100,2,3.2,2,20,430.85714285714283
A0,A162,A2,100,1,0.09,1,363,385.14285714285717
A2,A48,A1,73,1,,1,0,
A1,A172,A0,275,1,7.5,2,280,431.7142857142857
A0,A12,A1,40,5,,2,0,
A2,A8,A0,130,7,0.14,1,0,287.85714285714283
A2,A23,A0,250,30,,96,281,
A0,A0,A0,160,1,0.24,1,0,287.0
A0,A29,A1,90,2,,1,0,
A2,A74,A0,200,10,0.16,1,0,369.85714285714283
A2,A17,A0,170,1,3.61,1,1,430.0
A2,A36,A1,90,2,0.15,1,0,353.42857142857144
A1,A60,A1,60,2,2.27,1,356,429.0
A2,A45,A0,199,3,1.58,1,329,431.0
A2,A23,A0,150,1,0.26,1,0,378.85714285714283
A2,A3,A1,70,3,1.94,1,73,430.85714285714283
A1,A52,A1,59,1,2.23,4,0,427.42857142857144
A2,A2,A1,70,1,2.53,2,4,422.85714285714283
A2,A85,A0,125,6,,1,0,
,A13,A1,110,7,0.06,1,0,300.85714285714283
A0,A21,A0,300,2,6.23,1,341,430.2857142857143
A2,A23,A1,110,1,5.71,12,267,429.85714285714283
A2,A35,A0,146,30,0.23,1,89,413.7142857142857
A0,A5,A1,90,2,1.36,2,167,430.85714285714283
A1,A100,A0,88,3,0.27,6,0,372.57142857142856
A2,A23,A0,176,4,2.99,1,143,431.0
A0,A5,A0,100,2,0.05,2,0,332.14285714285717
A2,A32,A0,350,3,,1,0,
A0,A51,A0,95,2,1.79,1,0,429.0
A0,A5,A1,60,4,0.08,1,0,334.7142857142857
A0,A0,A0,175,2,1.43,1,3,423.85714285714283
A0,A39,A1,70,4,,1,16,
A2,A19,A0,470,2,2.5,327,242,428.57142857142856
A2,A19,A1,125,3,,1,0,
A2,A8,A0,175,3,0.13,1,18,270.85714285714283
A0,A39,A1,80,3,0.45,7,341,426.57142857142856
A2,A16,A1,80,4,0.56,1,96,405.85714285714283
A2,A23,A1,170,1,0.15,1,0,347.85714285714283
A2,A3,A1,47,7,0.04,1,0,245.28571428571428
A0,A0,A0,115,3,0.22,1,0,425.42857142857144
A0,A6,A1,40,1,0.37,1,5,420.85714285714283
A2,A45,A0,140,5,0.19,1,0,393.14285714285717
A2,A17,A0,1100,6,0.12,4,313,425.57142857142856
A2,A8,A0,145,2,2.03,1,221,429.85714285714283
A2,A8,A0,250,3,1.18,1,36,429.14285714285717
A0,A12,A1,55,4,0.34,4,129,419.0
A0,A21,A0,250,2,0.16,1,322,334.85714285714283
A2,A50,A0,235,3,0.94,1,44,431.57142857142856
A0,A39,A1,37,1,0.46,1,0,373.14285714285717
A1,A59,A0,160,2,2.78,1,269,431.0
A2,A3,A1,130,3,0.1,1,0,425.0
A2,A23,A1,79,3,3.65,1,47,430.2857142857143
A2,A3,A0,80,1,,1,0,
A0,A49,A0,55,3,3.02,1,57,427.85714285714283
A2,A13,A1,139,2,0.5,1,20,377.57142857142856
A0,A46,A0,115,1,0.1,1,0,348.0
A2,A23,A0,748,30,,18,333,
A0,A5,A0,120,11,0.42,1,189,405.57142857142856
A0,A0,A0,140,1,3.86,1,200,429.85714285714283
A0,A12,A0,500,4,1.32,1,247,429.7142857142857
A2,A7,A1,70,1,0.42,1,0,354.14285714285717
A2,A10,A0,320,30,,65,249,
A2,A74,A0,200,1,,1,0,
A0,A63,A0,85,2,0.6,1,27,430.0
A2,A8,A0,175,2,0.14,2,0,315.0
A0,A39,A1,150,5,0.39,1,0,421.2857142857143
A2,A44,A0,260,5,,1,0,
A2,A35,A0,196,2,0.61,1,0,419.85714285714283
A2,A35,A1,200,30,0.09,1,90,384.7142857142857
A1,A86,A1,59,1,6.94,2,80,431.2857142857143
A2,A8,A0,160,1,0.55,1,41,427.14285714285717
A2,A45,A1,105,3,1.57,1,338,428.2857142857143
A2,A35,A0,180,3,0.04,1,0,217.85714285714286
A2,A45,A0,150,30,0.29,13,140,426.7142857142857
A0,A6,A1,50,3,,2,86,
A0,A0,A1,90,2,0.58,2,7,428.0
A2,A36,A1,120,3,,2,0,
A0,A5,A1,120,2,0.3,1,89,405.14285714285717
A2,A13,A0,120,7,0.28,1,0,417.0
A2,A8,A0,320,3,3.0,1,0,430.85714285714283
A2,A32,A0,150,30,0.22,14,339,423.85714285714283
A2,A8,A1,85,1,1.48,1,0,419.0
A0,A49,A1,80,2,1.14,1,363,429.85714285714283
A0,A12,A1,100,1,,1,0,
A1,A66,A0,275,30,0.14,1,342,331.42857142857144
,A0,A0,389,3,0.37,3,0,277.85714285714283
A2,A45,A1,350,1,0.23,1,90,288.7142857142857
A0,A5,A1,72,1,1.11,1,311,421.85714285714283
,A12,A1,66,1,0.11,2,41,430.85714285714283
A2,A8,A0,160,3,,1,0,
A0,A0,A1,89,3,2.67,1,147,430.2857142857143
A2,A3,A1,60,1,1.94,3,73,427.0
A2,A2,A0,80,5,1.26,1,315,431.2857142857143
A2,A10,A0,160,3,2.66,1,27,430.2857142857143
A0,A162,A1,40,1,0.14,1,335,400.85714285714283
A2,A45,A0,165,30,0.29,1,203,378.2857142857143
A2,A23,A2,80,1,2.67,5,48,428.2857142857143
A2,A33,A0,239,30,,33,242,
A0,A62,A0,150,5,0.1,1,0,282.85714285714283
A1,A52,A0,135,3,,1,109,
A0,A12,A1,75,2,2.56,1,275,430.14285714285717
A0,A67,A1,79,14,0.34,2,101,427.7142857142857
A0,A5,A1,69,1,2.68,3,286,429.7142857142857
A3,A107,A1,41,2,1.54,4,146,429.0
A0,A12,A0,167,4,0.12,1,0,405.2857142857143
A2,A10,A0,210,29,,1,340,
A0,A0,A0,250,1,,1,0,
A1,A73,A1,99,1,,8,319,
A2,A23,A0,175,1,1.04,1,12,431.14285714285717
A3,A140,A1,29,1,2.65,3,137,407.7142857142857
A0,A6,A0,280,2,,3,356,
A0,A42,A0,750,1,0.17,1,365,428.57142857142856
A2,A48,A1,100,28,0.46,2,51,422.85714285714283
A2,A10,A0,175,28,,1,340,
A0,A5,A0,134,4,2.56,1,130,427.85714285714283
A2,A2,A0,70,2,1.84,1,0,412.57142857142856
A2,A36,A0,110,1,1.9,1,304,423.0
A2,A13,A0,230,7,,1,0,
A1,A73,A1,66,3,0.94,1,0,419.42857142857144
A0,A6,A1,30,3,0.38,1,0,363.0
A1,A59,A0,120,1,6.62,1,71,430.2857142857143
A2,A33,A0,140,30,0.17,39,344,384.7142857142857
A2,A3,A1,120,3,2.1,1,10,430.57142857142856
A2,A23,A0,325,3,2.56,2,246,429.2857142857143
A2,A2,A1,70,1,0.87,1,138,421.85714285714283
A2,A45,A0,168,14,1.18,2,95,424.7142857142857
A2,A7,A2,33,100,0.18,4,320,403.42857142857144
A0,A12,A1,50,1,,1,0,
A0,A12,A1,40,7,0.2,2,221,413.7142857142857
A2,A17,A0,149,31,1.92,1,219,425.42857142857144
A0,A42,A1,68,7,,2,0,
A0,A21,A0,150,3,,1,0,
A0,A0,A0,100,4,0.48,1,7,430.85714285714283
A0,A12,A1,80,1,4.75,2,0,430.85714285714283
A2,A74,A0,250,3,2.35,1,144,427.42857142857144
A2,A2,A1,185,2,0.56,1,365,384.14285714285717
A3,A154,A0,150,1,0.72,1,168,430.85714285714283
A0,A108,A1,65,3,,1,327,
A0,A6,A0,197,30,0.06,1,342,360.14285714285717
A2,A8,A1,100,1,,1,0,
A0,A6,A1,45,3,0.15,1,0,292.85714285714283
A2,A32,A1,200,5,,1,263,
A2,A36,A1,62,3,0.77,1,0,390.85714285714283
A2,A48,A0,199,3,0.42,1,0,414.57142857142856
A2,A23,A2,10,1,0.08,1,0,325.7142857142857
A2,A10,A0,235,2,4.0,1,171,431.0
A0,A5,A0,58,30,0.26,6,220,424.2857142857143
A0,A42,A2,50,4,0.81,2,0,387.0
A3,A64,A1,34,3,0.79,1,126,423.42857142857144
A2,A3,A0,150,2,0.78,2,0,397.14285714285717
A2,A3,A1,109,1,0.16,6,41,405.14285714285717
A2,A35,A0,250,4,0.44,1,364,393.14285714285717
A2,A8,A0,200,4,1.34,1,0,428.0
A1,A77,A1,40,2,1.82,2,346,427.7142857142857
A0,A5,A0,159,2,3.52,2,336,431.0
A0,A0,A0,600,2,1.59,1,253,423.42857142857144
A0,A4,A1,75,2,,1,0,
A2,A85,A1,87,7,0.62,2,310,425.7142857142857
A2,A102,A0,139,3,2.0,1,10,431.0
A0,A22,A0,130,30,0.07,21,312,335.85714285714283
A1,A52,A0,250,3,,2,0,
A2,A44,A1,85,4,1.98,1,33,430.7142857142857
A0,A6,A0,69,2,0.86,1,0,412.2857142857143
A1,A20,A1,79,3,0.4,1,88,387.57142857142856
A2,A3,A1,16,2,1.66,3,154,431.0
A0,A5,A1,100,3,0.33,7,109,384.57142857142856
A0,A5,A0,170,1,2.13,1,137,417.7142857142857
A0,A101,unknown,75,5,0.78,1,6,421.14285714285717
A0,A26,A0,131,2,0.73,2,0,429.85714285714283
A2,A3,A1,95,1,0.21,1,0,303.14285714285717
A0,A56,A1,68,2,0.94,3,365,400.7142857142857
A2,A23,A0,99,30,0.19,8,139,380.0
A2,A3,A0,139,5,,1,0,
A2,A48,A0,235,1,,1,0,
A0,A5,A1,75,2,,1,14,
A0,A0,A1,66,1,4.91,3,75,429.85714285714283
A2,A36,A2,35,120,,1,0,
A0,A6,A1,45,2,0.14,1,0,290.14285714285717
A2,A36,A0,95,5,2.43,1,56,429.42857142857144
A1,A60,A0,250,3,0.63,3,348,427.85714285714283
A0,A6,A0,89,4,0.12,1,2,388.42857142857144
A0,A0,A1,60,3,2.55,3,73,430.85714285714283
A0,A5,A0,135,2,3.32,1,242,431.0
A2,A10,A0,399,30,1.32,1,303,429.42857142857144
A1,A52,A0,110,13,0.03,1,0,283.42857142857144
A0,A42,A1,49,1,0.08,1,0,329.7142857142857
A2,A23,A0,179,30,0.88,1,292,426.57142857142856
A0,A12,A0,120,28,0.02,2,280,239.42857142857142
A2,A3,A0,100,70,,1,239,
A0,A81,A0,146,1,3.78,2,341,430.7142857142857
A2,A3,A1,45,2,,1,0,
A2,A23,A0,299,4,5.45,1,59,430.2857142857143
A2,A74,A1,63,7,0.39,1,31,414.7142857142857
A2,A23,A0,489,3,2.68,1,81,428.57142857142856
A0,A12,A0,460,2,0.27,2,0,405.2857142857143
A2,A48,A0,165,1,0.42,1,0,405.14285714285717
A2,A17,A0,310,2,0.48,2,8,429.57142857142856
A1,A61,A1,100,1,1.73,2,350,430.85714285714283
A2,A13,A0,230,5,,1,0,
A2,A50,A0,185,1,0.02,1,0,251.0
A2,A74,A1,175,1,0.03,2,0,262.57142857142856
A0,A21,A0,350,2,0.2,1,0,390.0
A2,A7,A0,95,8,0.1,1,0,348.42857142857144
A1,A20,A1,50,1,2.98,2,129,430.0
A2,A33,A0,195,30,1.51,4,333,418.7142857142857
A2,A2,A1,40,6,,1,0,
A0,A49,A1,65,3,0.8,2,364,423.42857142857144
A1,A123,A1,70,1,,1,0,
A2,A7,A0,2000,1,0.39,1,365,414.85714285714283
A2,A11,A0,800,3,,2,0,
A0,A12,A0,81,4,2.44,2,94,431.57142857142856
A2,A19,A0,245,2,1.65,327,272,424.85714285714283
A0,A0,A0,290,30,0.01,1,0,130.14285714285714
A0,A5,A1,48,4,0.31,1,2,429.7142857142857
A2,A10,A0,289,2,3.0,1,309,431.42857142857144
A0,A62,A0,150,2,0.17,1,196,375.7142857142857
A2,A19,A1,169,7,1.97,13,323,428.7142857142857
A0,A12,A0,90,31,2.79,1,263,429.7142857142857
A0,A6,A1,55,3,1.74,3,79,430.0
,A5,A1,90,2,2.29,2,0,425.7142857142857
A0,A62,A0,90,4,0.01,1,0,67.28571428571429
A3,A142,A0,105,1,1.02,3,6,431.57142857142856
A2,A8,A1,100,3,0.34,1,0,363.85714285714283
A0,A72,A0,199,90,1.25,1,0,419.14285714285717
A0,A5,A0,98,2,0.66,1,9,430.85714285714283
A3,A187,A1,45,2,2.94,2,313,429.85714285714283
A0,A42,A0,145,3,0.06,1,0,391.0
A2,A41,A0,132,2,0.16,1,0,301.2857142857143
A0,A63,A1,35,3,4.1,1,49,428.57142857142856
A2,A8,A0,1500,30,,2,178,
A3,A83,A1,50,5,0.26,2,324,429.0
A2,A8,A0,150,12,0.9,1,0,406.2857142857143
A0,A5,A0,167,1,4.62,2,80,430.14285714285717
A2,A8,A0,190,1,0.63,1,365,425.2857142857143
A0,A5,A1,90,4,,1,0,
A0,A5,A0,160,3,3.28,1,110,430.7142857142857
A3,A173,A1,43,3,1.26,5,365,428.0
A2,A3,A0,77,1,0.05,1,0,275.2857142857143
A2,A17,A0,250,1,0.03,1,0,169.42857142857142
A0,A6,A1,35,1,0.37,1,0,368.7142857142857
A2,A3,A0,125,1,0.09,1,0,294.85714285714283
A2,A13,A1,60,30,,32,356,
A1,A34,A0,95,2,,1,17,
A0,A49,A0,120,2,1.66,1,0,406.85714285714283
A0,A0,A0,125,2,1.14,1,0,416.85714285714283
A1,A75,A0,150,1,9.3,2,69,431.0
A0,A40,A0,195,10,0.34,1,15,416.14285714285717
A1,A73,A0,130,3,1.43,2,0,427.85714285714283
A2,A3,A0,135,4,1.0,1,0,431.85714285714283
A1,A28,A1,45,2,0.52,4,292,427.57142857142856
A1,A28,A2,200,1,,2,72,
A2,A36,A1,100,2,,1,0,
A2,A8,A0,280,1,2.4,1,325,429.85714285714283
A0,A5,A1,64,4,0.59,1,18,426.0
A0,A31,A0,109,3,0.37,1,0,405.42857142857144
A2,A36,A1,120,1,0.22,2,179,390.2857142857143
A0,A5,A1,100,3,,1,352,
A2,A36,A1,80,3,2.0,3,242,431.85714285714283
A2,A8,A0,110,4,0.06,1,0,230.42857142857142
A0,A55,A0,100,1,,1,43,
A0,A5,A0,250,30,0.73,3,292,431.14285714285717
A0,A0,A0,98,3,0.21,1,0,325.7142857142857
A2,A84,A1,95,2,0.17,2,7,429.7142857142857
A2,A44,A1,299,1,7.69,7,362,428.7142857142857
A0,A5,A0,180,2,5.4,1,330,431.85714285714283
A0,A12,A0,150,10,0.16,1,0,405.2857142857143
A0,A40,A0,100,1,,1,0,
A2,A44,A1,100,1,,7,320,
A0,A21,A0,195,3,1.71,1,112,430.14285714285717
A0,A0,A1,60,1,0.03,1,0,287.7142857142857
,A5,A1,150,1,,2,177,
,A62,A1,75,2,0.96,1,0,375.2857142857143
A0,A40,A0,179,2,0.22,1,0,227.57142857142858
A2,A44,A0,240,30,,232,239,
A2,A44,A1,230,5,0.23,1,0,284.7142857142857
A0,A0,A1,102,1,5.81,2,20,429.57142857142856
A1,A20,A0,100,1,0.02,1,0,165.14285714285714
A2,A74,A0,129,30,0.07,121,161,352.85714285714283
A0,A6,A0,300,4,1.4,1,355,427.57142857142856
A0,A6,A1,150,3,0.1,1,26,389.14285714285717
A0,A0,A0,125,1,1.22,2,0,392.0
A0,A72,A0,198,7,0.14,1,4,353.42857142857144
A2,A84,A1,80,4,0.09,1,0,351.0
A0,A4,A0,99,7,0.23,1,216,428.7142857142857
A2,A74,A1,85,3,2.13,3,1,415.85714285714283
A0,A6,A1,40,10,,1,0,
A0,A21,A0,138,14,0.1,1,356,392.7142857142857
A0,A5,A0,103,2,0.09,1,211,405.42857142857144
A2,A19,A0,196,2,1.48,327,325,428.14285714285717
A1,A34,A1,41,30,0.1,37,1,389.85714285714283
A0,A0,A0,130,3,0.12,1,0,300.0
A0,A5,A0,120,2,1.0,1,156,430.85714285714283
A1,A73,A0,130,3,0.1,1,0,348.2857142857143
A2,A35,A0,142,3,0.45,1,0,405.42857142857144
A2,A35,A0,159,90,,2,90,
A2,A152,A0,154,1,,1,0,
A0,A22,A1,99,1,2.63,1,149,429.85714285714283
A2,A2,A0,200,5,,1,0,
A2,A19,A0,179,3,0.64,1,102,431.7142857142857
A0,A5,A2,39,2,0.62,34,343,425.0
A2,A50,A0,250,2,0.26,1,0,383.85714285714283
A1,A20,A1,95,2,1.37,1,0,389.14285714285717
A3,A187,A0,80,7,,1,71,
A2,A13,A0,140,30,0.47,12,256,413.85714285714283
A1,A60,A1,65,2,2.16,5,174,423.7142857142857
A0,A40,A0,123,13,2.35,1,0,428.14285714285717
A0,A0,A0,120,2,0.02,1,0,258.85714285714283
A2,A45,A1,98,2,0.21,2,241,390.7142857142857
A2,A36,A0,175,1,1.62,2,123,430.42857142857144
A0,A6,A1,85,1,5.3,5,270,429.42857142857144
A0,A0,A0,180,3,0.91,1,0,423.2857142857143
A0,A108,A1,79,1,,2,179,
A0,A22,A0,100,2,0.17,1,359,379.0
A0,A26,A0,225,2,2.31,1,56,426.57142857142856
A3,A79,A1,60,1,1.09,3,355,429.85714285714283
A1,A75,A0,90,1,,1,0,
A2,A74,A0,115,1,0.11,1,0,393.42857142857144
A0,A49,A0,95,2,,1,149,
A0,A21,A0,189,1,,33,364,
A0,A12,A0,115,3,2.29,1,13,429.57142857142856
A2,A7,A0,225,6,1.36,1,17,428.0
